RegionId,Volume,Surface Area,Aspect Ratio,Min Point,Max Point
817,0.03237507246300976,0.5731560677818781,0.5228107789969311,"[20.440799713134766, 31.33799934387207, 44.13970184326172]","[20.67799949645996, 31.79170036315918, 44.7510986328125]"
818,0.03841834968991659,0.6266711838436354,0.44387538352607975,"[22.624799728393555, 14.318699836730957, 47.514801025390625]","[22.875900268554688, 14.884400367736816, 47.992000579833984]"
819,0.03835036634044465,0.5784627361677868,0.6470161485342719,"[50.83639907836914, 28.59079933166504, 22.7185001373291]","[51.157901763916016, 29.08769989013672, 23.207199096679688]"
820,0.03265490605219243,0.5689553194074389,0.4019366247991868,"[5.924870014190674, 8.073479652404785, 60.01390075683594]","[6.163949966430664, 8.668299674987793, 60.48059844970703]"
821,0.036229478018282926,0.6014947516930812,0.4642429892297413,"[8.725040435791016, 14.621199607849121, 47.844398498535156]","[8.974849700927734, 15.159299850463867, 48.386600494384766]"
822,0.038201641557586256,0.6221478349516435,0.5252413529691439,"[31.223400115966797, 12.407600402832031, 48.11479949951172]","[31.475200653076172, 12.88700008392334, 48.680999755859375]"
823,0.03344211271291632,0.534838169586378,0.5665388818479221,"[10.253199577331543, 29.4335994720459, 29.182100296020508]","[10.562700271606445, 29.979900360107422, 29.594499588012695]"
824,0.03237058215044482,0.5697389175881455,0.6237757570831372,"[27.529199600219727, 0.40736499428749084, 39.63399887084961]","[27.768199920654297, 0.7905160188674927, 40.280399322509766]"
825,0.02871624134300993,0.4873368738606815,1.1430411357558596,"[36.37110137939453, 29.72719955444336, 22.610300064086914]","[36.81460189819336, 30.11520004272461, 23.04990005493164]"
826,0.03239074448801256,0.5654726684468666,0.3817575716460887,"[2.629879951477051, 28.248899459838867, 21.506900787353516]","[2.871380090713501, 28.881500244140625, 21.89189910888672]"
827,0.03225850538904223,0.5233568173749806,0.592161459478475,"[3.5583999156951904, 16.84709930419922, 61.437801361083984]","[3.8666200637817383, 17.367599487304688, 61.82500076293945]"
828,0.028929305831777538,0.5246229573062483,0.5261995557438722,"[17.644399642944336, 5.21451997756958, 28.443300247192383]","[17.8789005279541, 5.660170078277588, 28.955699920654297]"
829,0.028040142544457563,0.5152203716313244,0.385856052412387,"[14.932999610900879, 27.33839988708496, 34.71149826049805]","[15.1697998046875, 27.95210075378418, 35.15589904785156]"
830,0.025473949085667094,0.4981468213897406,0.43865311961266185,"[37.34579849243164, 19.034500122070312, 57.61669921875]","[37.57389831542969, 19.554500579833984, 58.05009841918945]"
831,0.026765843100344924,0.501296274535608,0.5323175822702123,"[40.12699890136719, 21.14419937133789, 57.8213996887207]","[40.361698150634766, 21.585100173950195, 58.3484001159668]"
832,0.026549655367348685,0.4902085127389613,0.455634986593662,"[52.02190017700195, 21.74519920349121, 57.97719955444336]","[52.25299835205078, 22.252399444580078, 58.46229934692383]"
833,0.014872075437861119,0.40317560314961925,0.3714846010415997,"[40.04249954223633, 15.35420036315918, 21.953899383544922]","[40.262901306152344, 15.947500228881836, 22.447200775146484]"
834,0.022818160389711253,0.5030173008921078,0.33381662967905845,"[7.315889835357666, 12.24530029296875, 49.45650100708008]","[7.484300136566162, 12.749799728393555, 49.9552001953125]"
835,0.03180513122827007,0.5087817745277291,0.6223151706986209,"[30.542600631713867, 17.906200408935547, 19.08139991760254]","[30.84709930419922, 18.39550018310547, 19.495100021362305]"
836,0.02607950472424361,0.482319005121352,0.44890322792200815,"[41.339698791503906, 15.436400413513184, 21.611499786376953]","[41.57469940185547, 15.95989990234375, 22.06100082397461]"
837,0.02541357972881172,0.4801151625315426,0.4741054180848128,"[57.43479919433594, 27.916200637817383, 24.459400177001953]","[57.6609001159668, 28.39310073852539, 24.968799591064453]"
838,0.029233280918718803,0.520243459927438,0.4261067410203964,"[5.630050182342529, 10.719200134277344, 54.00749969482422]","[5.869649887084961, 11.281499862670898, 54.3921012878418]"
839,0.02185160359707335,0.4860719245424058,0.33863642476475175,"[12.916000366210938, 18.945499420166016, 61.250301361083984]","[13.084099769592285, 19.4419002532959, 61.75230026245117]"
840,0.022696145648518684,0.4955201806309489,0.3416185527167921,"[18.11479949951172, 1.3503799438476562, 43.55039978027344]","[18.285400390625, 1.849769949913025, 44.04990005493164]"
841,0.021851597626088386,0.4860714393220746,0.3350548679766044,"[28.31599998474121, 6.850329875946045, 33.845298767089844]","[28.484100341796875, 7.352039813995361, 34.34230041503906]"
842,0.026686607992863966,0.4878048460823468,0.5112234681201989,"[48.83789825439453, 21.62689971923828, 55.41379928588867]","[49.072601318359375, 22.086000442504883, 55.867698669433594]"
843,0.028253685033575452,0.49991795750330953,0.5152297451549158,"[51.131099700927734, 27.21780014038086, 24.123899459838867]","[51.371299743652344, 27.68400001525879, 24.589500427246094]"
844,0.02697066200592981,0.4880074269162711,0.4990334862338872,"[3.628700017929077, 9.220450401306152, 48.80690002441406]","[3.8636999130249023, 9.691360473632812, 49.267398834228516]"
845,0.025128156518905556,0.4442506724452919,0.6039204723712683,"[7.756360054016113, 19.333599090576172, 60.702301025390625]","[8.042739868164062, 19.80780029296875, 61.092899322509766]"
846,0.02113067712320992,0.3934347339325734,0.7092818973720811,"[25.059600830078125, 28.330799102783203, 22.969100952148438]","[25.355300903320312, 28.747699737548828, 23.359500885009766]"
847,0.025655501257389263,0.4492844358044248,0.7450961279119466,"[25.45829963684082, 0.3887679874897003, 41.62699890136719]","[25.746700286865234, 0.775833010673523, 42.15879821777344]"
848,0.021141335758973916,0.4739259628728062,0.33560007562173094,"[25.616300582885742, 10.558199882507324, 54.8568000793457]","[25.783899307250977, 11.057600021362305, 55.349998474121094]"
849,0.02285095037657704,0.4431047086805083,0.44342283435702157,"[40.43259811401367, 30.93950080871582, 44.0343017578125]","[40.65869903564453, 31.449399948120117, 44.467201232910156]"
850,0.028445967940817052,0.4697852439255176,0.6549773384130321,"[41.85089874267578, 23.985200881958008, 58.082298278808594]","[42.15520095825195, 24.449800491333008, 58.495201110839844]"
851,0.025133827651958027,0.4610998292595344,0.5070926858108812,"[52.339500427246094, 27.625999450683594, 38.838401794433594]","[52.571800231933594, 28.0841007232666, 39.2765007019043]"
852,0.01863165788440544,0.36930970864579876,0.6751352036887733,"[11.059599876403809, 16.6387996673584, 35.33729934692383]","[11.343899726867676, 17.059900283813477, 35.69260025024414]"
853,0.022124519881723377,0.3949016784435777,0.9658600844482066,"[11.965100288391113, 29.2947998046875, 32.80039978027344]","[12.332900047302246, 29.675600051879883, 33.12409973144531]"
854,0.023022937243130953,0.4367787191128012,0.5149538282057551,"[25.02829933166504, 29.53700065612793, 37.1161003112793]","[25.257299423217773, 29.981700897216797, 37.56460189819336]"
855,0.02196167441396019,0.430272452081574,0.49655423636201906,"[33.93960189819336, 29.133100509643555, 22.353099822998047]","[34.16320037841797, 29.58340072631836, 22.845199584960938]"
856,0.021546132168326473,0.4197476912711975,0.5095259308596909,"[34.44279861450195, 25.02589988708496, 23.427900314331055]","[34.66749954223633, 25.466899871826172, 23.87929916381836]"
857,0.018433039696150403,0.42785185787160035,0.3393259046995897,"[40.21799850463867, 30.958099365234375, 44.05830001831055]","[40.382198333740234, 31.441999435424805, 44.542301177978516]"
858,0.0255879418089209,0.4368841226861778,0.7214877884830831,"[54.25400161743164, 16.800199508666992, 49.491600036621094]","[54.54880142211914, 17.208799362182617, 49.90019989013672]"
859,0.020193376076307258,0.40764091425701615,0.5034673147793467,"[58.8390998840332, 29.04450035095215, 48.25979995727539]","[59.05720138549805, 29.477699279785156, 48.769500732421875]"
860,0.018050669519378164,0.4213971668109557,0.337818236284159,"[4.718369960784912, 23.458099365234375, 51.66859817504883]","[4.881840229034424, 23.941999435424805, 52.150001525878906]"
861,0.02030666061535604,0.4027813911799019,0.5080089060669908,"[7.241779804229736, 0.6320329904556274, 43.74980163574219]","[7.462609767913818, 1.06673002243042, 44.1890983581543]"
862,0.019149914303892342,0.36054126689228955,0.7813295703655876,"[39.369998931884766, 29.82979965209961, 23.112300872802734]","[39.65620040893555, 30.19610023498535, 23.483699798583984]"
863,0.01875410674775907,0.38686408846831577,0.5750038340405008,"[9.439840316772461, 1.2113900184631348, 42.458900451660156]","[9.655719757080078, 1.5868300199508667, 42.9556999206543]"
864,0.01914447744057932,0.3895185018837965,0.51913317789055,"[25.036800384521484, 29.934799194335938, 41.458499908447266]","[25.26059913635254, 30.36590003967285, 41.89030075073242]"
865,0.018474582177485807,0.38470006714206156,0.495217163043575,"[44.95050048828125, 26.43910026550293, 37.905399322509766]","[45.16279983520508, 26.867799758911133, 38.3224983215332]"
866,0.017756445806185232,0.3749130544093362,0.6203080048775322,"[35.53689956665039, 0.10666000097990036, 38.832401275634766]","[35.74959945678711, 0.4495539963245392, 39.35649871826172]"
867,0.022231587921470418,0.39915583406999944,0.7033475629913903,"[49.977298736572266, 26.498699188232422, 23.69219970703125]","[50.257301330566406, 26.896799087524414, 24.09709930419922]"
868,0.01672342136957502,0.332697239663829,0.7601869023321349,"[53.954200744628906, 24.696500778198242, 39.26850128173828]","[54.234100341796875, 25.064699172973633, 39.61149978637695]"
869,0.015901297203483704,0.3510972551991138,0.41005940776445665,"[56.63169860839844, 28.240299224853516, 47.42729949951172]","[56.83549880981445, 28.737300872802734, 47.76649856567383]"
870,0.018601306561922007,0.3608028331700481,0.6330349417964448,"[1.1504199504852295, 28.350000381469727, 50.942501068115234]","[1.426740050315857, 28.786500930786133, 51.27450180053711]"
871,0.01897743207331918,0.38749141672567794,0.5808851123823434,"[5.643209934234619, 21.205400466918945, 52.018798828125]","[5.861680030822754, 21.581499099731445, 52.485599517822266]"
872,0.01857548479893334,0.3790510715153261,0.49395548206009704,"[14.434700012207031, 13.709600448608398, 50.012699127197266]","[14.651200294494629, 14.147899627685547, 50.37630081176758]"
873,0.0208675050158351,0.3791887714725778,0.7152157933424341,"[55.56019973754883, 26.607799530029297, 21.8887996673584]","[55.84600067138672, 27.007400512695312, 22.252099990844727]"
874,0.017551536954535703,0.3632788894911965,0.49852259622707196,"[47.53839874267578, 27.919200897216797, 21.21820068359375]","[47.756900787353516, 28.357500076293945, 21.586599349975586]"
875,0.01728109873226652,0.34038448068541105,0.6384345608885219,"[52.06010055541992, 28.44849967956543, 21.896299362182617]","[52.32849884033203, 28.868900299072266, 22.21139907836914]"
876,0.10838351162799163,0.35081483679160236,1.0304620646756661,"[12.468400001525879, 0.062192998826503754, 42.49250030517578]","[12.724499702453613, 0.3107219934463501, 42.98149871826172]"
877,0.014230980503594183,0.3255547811791768,0.6008372656874019,"[27.339399337768555, 19.8164005279541, 57.1422004699707]","[27.54170036315918, 20.153099060058594, 57.56399917602539]"
878,0.01692671611333551,0.35375799684679843,0.5923309260788228,"[27.9424991607666, 27.71489906311035, 24.84000015258789]","[28.158700942993164, 28.07990074157715, 25.278099060058594]"
879,0.016587446087198147,0.3489017544393937,0.49488848187262124,"[49.444000244140625, 23.720699310302734, 39.51750183105469]","[49.6619987487793, 24.16119956970215, 39.88079833984375]"
880,0.014591258816715264,0.3215120615831518,0.48380322995159997,"[14.152299880981445, 30.850099563598633, 57.839698791503906]","[14.358400344848633, 31.276100158691406, 58.18709945678711]"
881,0.013064072327885423,0.3396430970986685,0.3631191811606519,"[15.126700401306152, 30.73859977722168, 21.94930076599121]","[15.27340030670166, 31.14259910583496, 22.3617000579834]"
882,0.012379129071415801,0.330698606127575,0.35616002247243617,"[23.327600479125977, 19.738500595092773, 58.24480056762695]","[23.472700119018555, 20.14590072631836, 58.65879821777344]"
883,0.014799032492114705,0.3237047747011763,0.4769552400696285,"[30.139799118041992, 26.53019905090332, 59.02349853515625]","[30.34779930114746, 26.966299057006836, 59.365501403808594]"
884,0.013089370169839465,0.335838774084025,0.36819763986756093,"[54.125701904296875, 28.947999954223633, 53.847900390625]","[54.274600982666016, 29.352399826049805, 54.252601623535156]"
885,0.014503591407498889,0.321236538864735,0.4662399774933183,"[58.46149826049805, 29.832300186157227, 52.43470001220703]","[58.66379928588867, 30.266199111938477, 52.77069854736328]"
886,0.014351464474185295,0.31671775870136304,0.5850470850797452,"[29.942800521850586, 29.837900161743164, 20.82699966430664]","[30.14780044555664, 30.18829917907715, 21.251300811767578]"
887,0.013316985422071208,0.30438832930338244,0.45919457908530936,"[30.042699813842773, 28.635099411010742, 23.81559944152832]","[30.24020004272461, 29.065200805664062, 24.161800384521484]"
888,0.012790179757542621,0.27673491899116837,0.8166529419269535,"[41.97370147705078, 29.138900756835938, 21.921199798583984]","[42.2422981262207, 29.46780014038086, 22.202999114990234]"
889,0.012406871770224462,0.32378022802817397,0.3621614402103236,"[42.326499938964844, 13.14799976348877, 44.456298828125]","[42.473899841308594, 13.555000305175781, 44.85260009765625]"
890,0.013496836132957912,0.30973743908751844,0.5818430877943253,"[42.843101501464844, 5.745269775390625, 28.64069938659668]","[43.04240036010742, 6.087800025939941, 29.077899932861328]"
891,0.012004278083725008,0.3189770899136878,0.359657666050315,"[46.62730026245117, 8.647310256958008, 25.454099655151367]","[46.773101806640625, 9.05270004272461, 25.852699279785156]"
892,0.012501806007212353,0.3282319648016564,0.36270571588653694,"[56.12730026245117, 27.856300354003906, 57.65639877319336]","[56.27299880981445, 28.257999420166016, 58.05820083618164]"
893,0.011363212875335739,0.3072281246744033,0.3709815036384677,"[8.428009986877441, 9.163530349731445, 27.947200775146484]","[8.572310447692871, 9.552499771118164, 28.355499267578125]"
894,0.01134331745664457,0.30800492620898395,0.36851360221005297,"[14.228400230407715, 13.74489974975586, 50.04209899902344]","[14.371899604797363, 14.134300231933594, 50.4463005065918]"
895,0.012299689649388754,0.2885575448224259,0.4978403819521785,"[15.235400199890137, 27.459999084472656, 34.743099212646484]","[15.431500434875488, 27.853900909423828, 35.07749938964844]"
896,0.011266103181221516,0.306669966233804,0.3627312206911826,"[20.42840003967285, 4.7652997970581055, 32.438899993896484]","[20.572099685668945, 5.161459922790527, 32.84299850463867]"
897,0.01120752872388277,0.3031450801515765,0.3654866111853736,"[28.02739906311035, 27.947799682617188, 23.247699737548828]","[28.17289924621582, 28.34589958190918, 23.646299362182617]"
898,0.011370670107576242,0.30726436700665805,0.354255413664271,"[30.327899932861328, 19.54520034790039, 56.54790115356445]","[30.472400665283203, 19.953100204467773, 56.936798095703125]"
899,0.01136769435928058,0.30727669927033985,0.35391519798045906,"[41.928001403808594, 24.747299194335938, 23.86370086669922]","[42.0723991394043, 25.15530014038086, 24.252700805664062]"
900,0.01137052490448708,0.30726036194760525,0.354255413664271,"[50.627899169921875, 30.645200729370117, 51.847900390625]","[50.77239990234375, 31.0531005859375, 52.23680114746094]"
901,0.011207370049631774,0.30313861791646063,0.3654866111853736,"[54.927398681640625, 10.447799682617188, 46.647701263427734]","[55.072898864746094, 10.84589958190918, 47.04629898071289]"
902,0.015246209383519536,0.3085071898762076,0.8622030237580993,"[57.7681999206543, 23.889299392700195, 43.45119857788086]","[58.03850173950195, 24.202800750732422, 43.80730056762695]"
903,0.013809131809244698,0.30345754953373905,0.5817672909631625,"[2.849329948425293, 28.020599365234375, 23.31839942932129]","[3.058650016784668, 28.380399703979492, 23.676599502563477]"
904,0.010170900415971879,0.28646497797478593,0.35195325607520267,"[9.831069946289062, 2.053800106048584, 43.047000885009766]","[9.969109535217285, 2.446010112762451, 43.44660186767578]"
905,0.009783921027904976,0.2815232091925669,0.341256655212778,"[26.331199645996094, 25.54210090637207, 22.454500198364258]","[26.469100952148438, 25.946199417114258, 22.858999252319336]"
906,0.011005723956963196,0.2981611398008958,0.3702668915052888,"[31.828699111938477, 1.1659799814224243, 37.14780044555664]","[31.971799850463867, 1.552459955215454, 37.5452995300293]"
907,0.013336702847413007,0.29874299521703374,0.5739438063815918,"[32.450801849365234, 1.113510012626648, 37.42580032348633]","[32.65599822998047, 1.4710299968719482, 37.78919982910156]"
908,0.010597449340486623,0.29164238811923154,0.3595253062079738,"[32.82820129394531, 8.754779815673828, 50.36589813232422]","[32.972198486328125, 9.15530014038086, 50.752899169921875]"
909,0.010589116780468522,0.2915746938471449,0.3596214811359374,"[49.62810134887695, 14.04520034790039, 22.6476993560791]","[49.77220153808594, 14.445899963378906, 23.034700393676758]"
910,0.0096352332350547,0.2756166716472555,0.37423388336578867,"[4.330550193786621, 15.247699737548828, 21.24410057067871]","[4.469840049743652, 15.61989974975586, 21.6466007232666]"
911,0.01294370541619392,0.291516863469047,0.5750718871652628,"[5.247220039367676, 28.618900299072266, 51.71839904785156]","[5.452060222625732, 28.975099563598633, 52.073001861572266]"
912,0.007947326285185402,0.23199546434355514,0.5957225297810291,"[11.555500030517578, 29.343599319458008, 32.76089859008789]","[11.739399909973145, 29.652299880981445, 33.16239929199219]"
913,0.012782117721123025,0.29194128920832774,0.5694835122035659,"[12.255800247192383, 31.210899353027344, 25.115699768066406]","[12.456600189208984, 31.563499450683594, 25.486900329589844]"
914,0.009975084804420463,0.2800177718989383,0.3654088050314465,"[14.329000473022461, 28.06559944152832, 49.46590042114258]","[14.471400260925293, 28.455299377441406, 49.855499267578125]"
915,0.010100008575971648,0.28003523326593893,0.3688915148514973,"[19.12849998474121, 4.854780197143555, 46.96770095825195]","[19.271699905395508, 5.242969989776611, 47.352901458740234]"
916,0.011625814050850516,0.27538799182567475,0.5559639176093525,"[26.256200790405273, 30.124900817871094, 36.62080001831055]","[26.45240020751953, 30.477800369262695, 36.96480178833008]"
917,0.01007681294120974,0.28225685389462135,0.3514198515707722,"[34.03020095825195, 29.447200775146484, 28.981000900268555]","[34.170101165771484, 29.845300674438477, 29.352699279785156]"
918,0.009425861661893997,0.2710079700777346,0.3503554355211471,"[37.13159942626953, 12.55459976196289, 50.75450134277344]","[37.268798828125, 12.946200370788574, 51.14659881591797]"
919,0.009399683601574692,0.2700641393760056,0.38058590017535204,"[0.8310610055923462, 13.680899620056152, 27.144500732421875]","[0.969327986240387, 14.04419994354248, 27.54560089111328]"
920,0.011656504985515802,0.27225019621775526,0.5740512615094215,"[4.64900016784668, 28.618900299072266, 51.819698333740234]","[4.84853982925415, 28.96649932861328, 52.17219924926758]"
921,0.00918442543990961,0.26447576779769066,0.35478058917002814,"[9.330869674682617, 13.556099891662598, 48.847599029541016]","[9.469269752502441, 13.946200370788574, 49.21820068359375]"
922,0.010590754911437463,0.2615319418022317,0.4532199908717481,"[14.348799705505371, 23.52090072631836, 30.016599655151367]","[14.538200378417969, 23.938800811767578, 30.288000106811523]"
923,0.00934126608537259,0.2668183666229979,0.3804119585442676,"[15.130499839782715, 9.585760116577148, 27.05470085144043]","[15.270099639892578, 9.952730178833008, 27.445600509643555]"
924,0.009032259230485083,0.26418025845479737,0.36624952405127553,"[36.33140182495117, 16.079700469970703, 60.76490020751953]","[36.46900177001953, 16.455400466918945, 61.15650177001953]"
925,0.00846175247693145,0.2549284488071542,0.34659445948760675,"[42.73360061645508, 21.661699295043945, 21.954200744628906]","[42.86690139770508, 22.046300888061523, 22.34760093688965]"
926,0.00934343143000225,0.26683625322020466,0.35739747834324614,"[50.03030014038086, 29.05470085144043, 21.48590087890625]","[50.169898986816406, 29.44529914855957, 21.8528995513916]"
927,0.00947626435565389,0.2684018927593117,0.37535747127598296,"[51.52920150756836, 19.756900787353516, 50.94499969482422]","[51.6708984375, 20.1343994140625, 51.33290100097656]"
928,0.009613404139125033,0.24400076744784874,0.7609908766128318,"[57.38560104370117, 28.326400756835938, 47.72740173339844]","[57.63140106201172, 28.64940071105957, 48.07099914550781]"
929,0.008922252374218499,0.25917200381708944,0.339926191853378,"[9.33230972290039, 24.054500579833984, 27.84779930114746]","[9.467940330505371, 24.453500747680664, 28.1560001373291]"
930,0.008981306711437981,0.25678955780979046,0.3749828681072685,"[13.829700469970703, 5.256840229034424, 33.25699996948242]","[13.970600128173828, 5.632589817047119, 33.63290023803711]"
931,0.008605364120412176,0.2540626163896731,0.4334430770352192,"[19.2322998046875, 30.547700881958008, 23.341699600219727]","[19.36840057373047, 30.8617000579834, 23.746700286865234]"
932,0.009855879849278234,0.24590467597139593,0.5666846336587356,"[29.656200408935547, 15.141500473022461, 51.519901275634766]","[29.845699310302734, 15.475899696350098, 51.84519958496094]"
933,0.008696093813606897,0.25730602601074126,0.34160435741756634,"[49.133399963378906, 26.96500015258789, 26.156099319458008]","[49.26689910888672, 27.35580062866211, 26.519699096679688]"
934,0.010628674566158108,0.2558356787936328,0.547968856891553,"[53.25040054321289, 21.922800064086914, 57.2140998840332]","[53.442901611328125, 22.274099349975586, 57.54090118408203]"
935,0.009683807830692016,0.24490883947166964,0.5436620500152655,"[53.46009826660156, 22.017499923706055, 58.54069900512695]","[53.64690017700195, 22.361099243164062, 58.86859893798828]"
936,0.010388612176885907,0.25517053163595066,0.44609385879403984,"[54.75090026855469, 28.045400619506836, 44.212100982666016]","[54.934200286865234, 28.456300735473633, 44.4817008972168]"
937,0.008912664383981604,0.25911723489367194,0.3393488354319124,"[55.732398986816406, 27.846900939941406, 57.64469909667969]","[55.86790084838867, 28.246200561523438, 57.95280075073242]"
938,0.008070193777891603,0.2411352215778189,0.34632849545532673,"[2.7349700927734375, 29.967100143432617, 55.267601013183594]","[2.8656399250030518, 30.34440040588379, 55.635398864746094]"
939,0.008229345837399182,0.24329572019416806,0.3452755570157826,"[13.732399940490723, 8.95442008972168, 31.147600173950195]","[13.86769962310791, 9.346280097961426, 31.453100204467773]"
940,0.008229310923038352,0.2432948281214878,0.3452755570157826,"[18.73240089416504, 2.754420042037964, 42.24760055541992]","[18.867700576782227, 3.14628005027771, 42.5531005859375]"
941,0.007847007355718583,0.23990824515786768,0.35804050350166244,"[21.13360023498535, 30.983999252319336, 22.379600524902344]","[21.26689910888672, 31.356300354003906, 22.74570083618164]"
942,0.008232085473601625,0.243350136827116,0.4432934789507345,"[21.43269920349121, 0.7476410269737244, 41.65439987182617]","[21.56800079345703, 1.0528600215911865, 42.04669952392578]"
943,0.008263738281639078,0.24698538274944734,0.3336127131260224,"[22.333200454711914, 3.654439926147461, 47.55619812011719]","[22.467199325561523, 4.056099891662598, 47.85599899291992]"
944,0.008230118044747381,0.2433062922445437,0.3452402679729496,"[25.632400512695312, 10.354399681091309, 54.14759826660156]","[25.7677001953125, 10.746299743652344, 54.45309829711914]"
945,0.008317826452388443,0.2476445644583364,0.3429305509247455,"[28.933399200439453, 27.464500427246094, 20.047700881958008]","[29.06679916381836, 27.853500366210938, 20.358600616455078]"
946,0.00810667464713803,0.24154198636764163,0.360627899689689,"[31.83209991455078, 12.456100463867188, 48.15700149536133]","[31.96820068359375, 12.833499908447266, 48.5182991027832]"
947,0.00805645362423601,0.21692562862114165,0.5993371818187578,"[38.64509963989258, 25.953399658203125, 21.42259979248047]","[38.82550048828125, 26.2544002532959, 21.750499725341797]"
948,0.008230165823256865,0.2433077648331689,0.34523942784556305,"[42.13240051269531, 20.654399871826172, 59.54759979248047]","[42.2677001953125, 21.046300888061523, 59.85309982299805]"
949,0.008020242602462061,0.24273228075839656,0.42535890939799736,"[49.53310012817383, 25.539199829101562, 38.46480178833008]","[49.667598724365234, 25.85540008544922, 38.859100341796875]"
950,0.009497174050271465,0.23978944492242293,0.5267719621731137,"[52.965301513671875, 21.918500900268555, 57.22090148925781]","[53.147300720214844, 22.263999938964844, 57.54600143432617]"
951,0.008333750865157353,0.22187399193863475,0.5513309578704674,"[58.742401123046875, 27.837400436401367, 44.04240036010742]","[58.917999267578125, 28.155899047851562, 44.36629867553711]"
952,0.008229439664755311,0.24329753610840502,0.34524110810442504,"[58.732398986816406, 28.354400634765625, 48.947601318359375]","[58.867698669433594, 28.746299743652344, 49.25310134887695]"
953,0.0076668111898370896,0.20891406573093205,0.5646658209759553,"[2.768549919128418, 20.949199676513672, 58.04899978637695]","[2.9464199542999268, 21.26420021057129, 58.363800048828125]"
954,0.007381796202250018,0.2281344900352672,0.3401884516285974,"[14.734700202941895, 11.054400444030762, 57.94670104980469]","[14.865400314331055, 11.438599586486816, 58.253700256347656]"
955,0.008390757986180782,0.22071094988867124,0.5722174652221933,"[17.14900016784668, 10.551799774169922, 34.63570022583008]","[17.324899673461914, 10.859199523925781, 34.97819900512695]"
956,0.007403376439246583,0.2263274660168609,0.3542892003503942,"[19.635400772094727, 30.467100143432617, 24.667299270629883]","[19.764999389648438, 30.83289909362793, 25.033199310302734]"
957,0.0076135862149917365,0.23154844525352433,0.44981277534586744,"[20.833499908447266, 0.6476269960403442, 44.152400970458984]","[20.967100143432617, 0.9446399807929993, 44.54669952392578]"
958,0.00737975583648745,0.2281529048769072,0.4255456669815542,"[21.434999465942383, 16.047000885009766, 62.76179885864258]","[21.56559944152832, 16.353900909423828, 63.14680099487305]"
959,0.007036615985345844,0.22342930408709047,0.3335006443081289,"[25.534099578857422, 28.2637996673584, 23.041799545288086]","[25.6658992767334, 28.659000396728516, 23.35409927368164]"
960,0.007346858681362006,0.22856193925100712,0.33521181880442225,"[29.534700393676758, 24.86389923095703, 58.55459976196289]","[29.6653995513916, 25.253799438476562, 58.856998443603516]"
961,0.007383018807466431,0.22815696764287766,0.3403733644366962,"[35.534698486328125, 4.954349994659424, 37.84669876098633]","[35.66550064086914, 5.338640213012695, 38.15370178222656]"
962,0.00727917012880021,0.22695348815728117,0.33647745311733895,"[36.33399963378906, 29.05419921875, 25.047399520874023]","[36.46620178222656, 29.447099685668945, 25.347299575805664]"
963,0.0072952230956157505,0.23002490067272915,0.41053197848176926,"[37.63479995727539, 19.242700576782227, 57.54169845581055]","[37.76580047607422, 19.561800003051758, 57.91659927368164]"
964,0.007546349955885432,0.2312371714050058,0.34159025725179315,"[38.93320083618164, 25.742000579833984, 23.15690040588379]","[39.06700134277344, 26.133699417114258, 23.461999893188477]"
965,0.0072794549544322705,0.22695309064286134,0.33655433621443137,"[45.534000396728516, 20.454200744628906, 58.047401428222656]","[45.66619873046875, 20.847000122070312, 58.3473014831543]"
966,0.006832801809590318,0.21698948633362575,0.4319546989240446,"[0.43576499819755554, 28.654800415039062, 52.75429916381836]","[0.5647900104522705, 28.953500747680664, 53.13990020751953]"
967,0.007171571268724585,0.22050550768793817,0.44899214124510234,"[11.13379955291748, 5.856729984283447, 32.95429992675781]","[11.266799926757812, 6.152949810028076, 33.33399963378906]"
968,0.006853399342584907,0.21711393389550035,0.35076200666950624,"[11.635700225830078, 22.579200744628906, 19.846799850463867]","[11.76449966430664, 22.946399688720703, 20.156600952148438]"
969,0.006925417914992208,0.20308728280065558,0.42896643829342024,"[14.953100204467773, 26.549999237060547, 33.80889892578125]","[15.12279987335205, 26.945600509643555, 34.05759811401367]"
970,0.004460903640862728,0.17409179189485707,0.38430264766343586,"[24.37849998474121, 18.838899612426758, 55.63529968261719]","[24.53860092163086, 19.25550079345703, 55.85430145263672]"
971,0.005851749902650827,0.18766522270354766,0.4985801509302563,"[24.989900588989258, 29.16029930114746, 20.320199966430664]","[25.148300170898438, 29.47800064086914, 20.650100708007812]"
972,0.0066950289824672035,0.2130585886081404,0.34256522714246557,"[35.734500885009766, 23.563800811767578, 20.95439910888672]","[35.8656005859375, 23.946500778198242, 21.254100799560547]"
973,0.006802874526927925,0.21680718196048396,0.40659618407668835,"[37.037498474121094, 28.146699905395508, 36.16469955444336]","[37.163299560546875, 28.456100463867188, 36.53900146484375]"
974,0.006688940176143797,0.2130024245211758,0.34301312985632515,"[37.33449935913086, 26.05419921875, 24.546600341796875]","[37.465599060058594, 26.436399459838867, 24.84670066833496]"
975,0.006696413406901447,0.21308333393367201,0.4382055398415004,"[47.834800720214844, 19.154499053955078, 53.16400146484375]","[47.965999603271484, 19.453899383544922, 53.54690170288086]"
976,0.007170136810784876,0.2204680784039718,0.35090665888907885,"[51.43360137939453, 27.2544002532959, 24.256900787353516]","[51.56669998168945, 27.633699417114258, 24.5531005859375]"
